Subj_83,50,4,0,3,50,4,100,2,50,4,100,1,50,4,50,3,-50,1,100,2,50,4,100,1,-200,1,100,2,50,4,100,1,100,2,50,4,100,1,100,2,0,3,-150,1,50,4,-250,1,-1150,2,-200,4,50,4,-100,1,0,3,100,2,50,4,100,1,100,2,50,4,100,1,100,2,50,4,100,1,100,2,50,4,-250,1,-200,4,50,3,50,4,100,2,50,3,100,1,100,2,50,3,-50,1,-150,1,50,4,100,1,100,2,50,4,-100,1,100,2,0,3,0,3,50,3,100,2,50,4,-200,1,100,2,50,4,50,3,100,2,50,4,100,1,-1150,2,0,3,100,1,100,2,50,3,100,1,100,2,50,3,-250,1,100,2,50,4,-50,1,100,2,-200,4,0,3,100,1,100,2,50,4,-200,1,0,3,50,4,100,2,-150,1,50,4,100,2,50,3,50,4,100,2,-100,1,50,3,50,4,-1150,2,100,2,50,4,0,3,100,1,100,2,50,4,100,1,100,2,50,4,-1150,2,50,4,100,1,100,2,100,2,0,3,50,4,-250,1,100,2,0,3,-200,4,0,3,100,2,50,4,-200,1,100,2,50,4,50,3,100,2,50,4,0,3,100,1,100,2,50,4,-100,1,100,1,100,2,50,4,100,1,100,2,50,4,50,3,100,1,100,2,0,3,-1150,2,-50,1,50,4,100,2,-150,1,Wetzels
Subj_84,100,2,100,2,50,3,-100,1,50,4,50,3,100,2,100,2,100,1,-200,4,100,2,100,1,0,3,100,2,100,2,-250,1,-1150,2,0,3,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,100,2,-1150,2,-50,1,50,4,50,4,50,3,50,3,100,2,100,2,100,2,100,1,100,2,100,1,100,2,-200,1,100,2,100,2,-1150,2,100,2,-150,1,50,4,50,3,50,4,0,3,50,4,-200,4,100,2,100,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-150,1,-1150,2,0,3,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,1,-1150,2,100,1,-250,1,50,4,0,3,50,4,100,2,100,2,100,2,50,4,100,2,50,4,100,1,100,2,50,4,-200,1,100,2,50,4,0,3,100,2,50,4,100,2,50,4,100,2,-200,4,100,2,100,2,100,2,100,2,100,2,100,1,50,4,50,4,50,4,-50,1,50,4,100,2,0,3,50,4,100,2,50,4,50,4,100,2,50,4,-1150,2,50,4,100,2,100,2,100,2,100,1,-100,1,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,2,100,1,100,2,100,2,50,4,50,3,100,2,50,3,-250,1,100,2,50,3,50,4,50,3,-1150,2,-50,1,50,4,Wetzels
Subj_85,100,2,-50,1,50,4,100,2,-1150,2,-150,1,0,3,0,3,100,1,-200,4,-100,1,100,2,0,3,100,2,100,1,50,3,50,3,50,4,100,2,50,3,-250,1,100,2,100,2,100,2,0,3,50,4,-200,1,100,2,50,4,50,4,50,4,100,2,100,2,100,2,0,3,100,2,50,4,100,2,50,3,50,4,-1150,2,50,4,50,3,100,1,100,2,50,4,50,3,100,2,100,2,100,2,100,2,50,4,100,2,100,2,50,3,100,1,50,4,100,1,-100,1,50,3,-200,4,100,1,100,1,0,3,50,4,-200,1,50,3,50,4,0,3,50,4,50,4,100,2,-50,1,50,4,50,4,0,3,50,4,50,4,100,2,50,4,50,4,100,1,50,4,50,4,50,4,-1150,2,50,4,100,1,100,2,0,3,50,4,-200,4,100,1,100,2,-250,1,50,4,0,3,50,4,100,2,-150,1,100,2,100,2,100,2,50,4,50,4,50,3,100,1,50,4,50,3,-200,4,50,4,50,3,-1150,2,50,4,50,4,100,2,-250,1,-200,1,100,2,100,2,50,4,100,2,0,3,50,4,50,4,50,4,-150,1,50,4,100,2,100,2,100,2,50,3,100,2,50,4,0,3,50,4,50,4,50,4,50,4,-200,4,100,2,50,4,50,4,100,2,0,3,50,4,-1150,2,50,4,50,4,50,4,Wetzels
Subj_86,100,1,0,3,50,4,-1150,2,-150,1,100,1,-50,1,0,3,50,4,0,3,50,4,-200,4,-250,1,50,3,0,3,50,3,0,3,50,3,50,3,50,3,50,3,50,3,0,3,50,3,50,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,0,3,0,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,50,3,50,3,0,3,0,3,50,3,0,3,0,3,50,3,0,3,0,3,50,3,50,3,0,3,50,3,50,3,50,3,50,3,0,3,0,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,50,3,0,3,50,3,50,3,50,3,0,3,50,3,0,3,0,3,0,3,50,3,0,3,50,3,50,3,0,3,50,3,50,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,0,3,50,3,0,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,50,3,50,3,0,3,50,3,0,3,50,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,Wetzels
Subj_87,50,3,-250,1,0,3,50,4,100,2,100,1,-1150,2,-50,1,0,3,0,3,50,4,0,3,-200,4,50,3,100,1,100,2,-150,1,100,2,0,3,50,3,50,3,50,3,0,3,0,3,0,3,0,3,-200,1,100,2,50,4,50,4,50,3,50,4,50,3,50,4,50,3,50,4,0,3,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,3,50,3,100,1,100,2,100,1,100,2,0,3,0,3,50,3,50,3,50,3,0,3,100,1,100,2,-100,1,100,1,-200,1,-50,1,100,2,100,2,100,1,100,2,0,3,50,3,-150,1,-250,1,100,1,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,1,100,1,-100,1,100,1,100,2,100,2,100,2,100,2,100,2,50,3,0,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,100,2,-150,1,100,2,50,3,0,3,50,3,50,3,100,2,0,3,0,3,0,3,50,3,0,3,0,3,50,3,50,3,50,3,0,3,50,3,50,3,100,2,50,3,0,3,0,3,50,3,0,3,0,3,-200,1,50,3,100,2,100,2,100,2,-1150,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,0,3,0,3,50,3,Wetzels
Subj_88,0,3,100,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,100,1,-150,1,100,2,50,3,100,2,50,4,-200,1,100,2,100,2,50,4,100,2,0,3,-100,1,100,2,100,2,100,2,50,4,50,4,-200,4,-1150,2,100,2,100,2,100,2,50,3,100,1,50,4,100,2,0,3,100,1,50,4,100,1,50,4,100,2,-200,4,100,2,-250,1,0,3,50,4,100,2,100,2,50,3,50,4,100,2,-50,1,100,2,50,4,0,3,50,4,100,2,100,1,50,4,100,1,100,2,50,3,50,4,-200,1,100,2,50,4,50,3,50,4,100,2,100,1,0,3,-1150,2,50,4,-50,1,50,3,100,2,100,2,50,4,0,3,50,3,-150,1,50,3,0,3,50,4,0,3,50,4,100,1,100,2,100,2,50,4,100,1,100,2,50,3,50,4,-100,1,50,4,100,2,50,3,-250,1,-200,4,100,1,100,2,-50,1,100,2,50,4,0,3,50,3,50,4,50,4,100,1,100,2,50,4,0,3,50,3,50,4,100,1,-1150,2,50,4,50,3,100,2,100,2,-250,1,100,1,100,1,0,3,50,3,-200,4,50,4,100,2,-200,1,100,2,50,4,0,3,-150,1,50,3,100,2,50,4,0,3,100,1,50,4,100,2,-100,1,100,2,50,4,100,1,50,4,0,3,-100,1,100,1,Wetzels
Subj_89,100,1,-200,4,50,4,100,2,-150,1,100,2,50,3,-100,1,50,4,0,3,100,1,100,2,50,4,50,3,0,3,100,1,100,2,50,4,50,3,100,1,-1150,2,100,2,100,2,100,2,100,2,100,2,-250,1,50,3,50,4,100,2,100,2,50,4,0,3,-1150,2,-200,1,50,4,100,1,50,3,0,3,50,4,100,2,100,2,100,2,-50,1,100,2,50,4,0,3,-200,4,100,2,100,2,100,2,100,2,100,2,100,2,-100,1,100,2,-1150,2,50,4,50,4,50,4,50,4,50,4,50,3,0,3,100,1,100,1,-200,1,50,4,50,4,100,2,100,2,100,2,100,2,50,4,50,4,-200,4,50,4,50,4,50,4,100,2,100,2,0,3,100,1,100,1,100,2,100,2,50,4,50,4,50,4,100,1,50,3,-250,1,50,4,50,4,50,4,50,4,100,2,50,4,50,4,-50,1,0,3,-200,4,100,2,-150,1,50,3,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,-200,4,100,2,Wetzels
Subj_90,50,3,50,4,100,2,-100,1,100,1,-200,1,100,2,100,2,100,2,100,2,-1150,2,50,4,50,3,100,2,50,4,0,3,100,1,100,1,100,2,100,2,50,4,50,4,0,3,-50,1,100,2,100,2,-200,4,-1150,2,100,1,100,1,-150,1,0,3,50,3,50,3,0,3,-250,1,100,2,100,2,50,4,50,4,50,4,50,4,100,2,100,2,50,4,50,4,100,2,100,2,50,4,50,4,100,2,100,2,-200,4,-150,1,0,3,50,3,50,3,0,3,0,3,0,3,50,3,50,3,0,3,0,3,100,2,-1150,2,50,3,50,3,50,3,100,2,100,2,100,1,100,1,-50,1,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,3,0,3,0,3,0,3,50,3,0,3,50,3,0,3,100,2,-100,1,50,3,0,3,50,4,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,0,3,50,4,0,3,50,3,50,3,0,3,50,3,50,3,0,3,100,2,50,3,50,3,50,3,50,3,0,3,50,4,-250,1,50,3,0,3,0,3,0,3,0,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,50,3,0,3,50,3,50,3,50,3,50,3,0,3,50,3,0,3,0,3,0,3,0,3,50,3,0,3,50,3,Wetzels
Subj_91,50,4,100,2,0,3,50,4,50,4,-150,1,100,2,100,2,50,4,50,3,50,4,50,4,100,1,-250,1,0,3,-200,4,50,4,50,4,50,4,100,2,50,4,100,2,0,3,-200,1,100,1,100,1,-1150,2,50,4,-200,4,-100,1,50,3,50,3,50,4,50,4,50,4,0,3,0,3,50,4,100,2,50,4,100,1,100,1,100,2,50,4,50,4,100,2,50,3,50,3,-50,1,-50,1,100,2,-1150,2,50,4,-200,4,50,4,50,3,50,3,-100,1,50,3,0,3,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,100,1,0,3,50,4,50,4,50,4,50,4,100,1,100,1,50,3,0,3,0,3,-200,4,100,2,100,2,-250,1,100,2,100,2,100,2,100,2,50,4,50,3,100,1,0,3,50,4,50,4,50,4,50,3,0,3,-200,1,100,2,50,4,50,3,50,3,-200,4,100,2,100,2,100,2,0,3,50,4,100,2,-1150,2,50,4,0,3,50,4,50,4,-150,1,100,1,-200,1,100,2,100,2,100,2,100,2,50,4,50,3,0,3,50,3,-50,1,100,1,50,4,50,4,50,4,100,2,100,2,100,2,-150,1,100,1,-100,1,100,1,50,3,50,3,50,4,50,4,50,4,50,4,-200,4,100,2,100,2,50,4,50,4,50,4,50,4,Wetzels
Subj_92,0,3,100,1,50,4,100,2,-200,1,50,3,100,2,50,4,100,2,100,1,0,3,50,3,100,2,50,4,-100,1,100,2,50,4,50,3,100,2,-1150,2,50,4,-150,1,0,3,-50,1,100,2,-200,4,0,3,100,2,-250,1,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,100,2,50,4,100,2,100,2,100,2,100,2,-1150,2,100,1,100,1,0,3,100,1,-50,1,100,1,100,2,100,2,100,2,100,2,50,4,-200,4,-200,1,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,-100,1,-250,1,100,1,50,3,50,4,50,3,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,50,4,-150,1,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,100,2,100,2,100,2,-1150,2,50,3,50,4,0,3,100,1,100,1,100,2,100,1,100,2,-250,1,50,4,50,3,50,4,50,3,50,4,50,3,50,4,0,3,-1150,2,-100,1,100,1,100,2,100,2,100,2,100,2,100,2,-200,4,50,3,-150,1,0,3,50,4,100,2,Wetzels
Subj_93,50,3,-250,1,100,1,100,1,100,1,-200,1,-150,1,50,3,100,1,-100,1,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,50,3,-50,1,100,1,-100,1,-150,1,50,4,0,3,50,3,0,3,50,4,0,3,50,4,50,4,100,2,100,1,0,3,100,1,100,1,-50,1,-250,1,-200,1,100,1,100,1,100,1,100,1,100,1,100,1,-150,1,50,4,-200,1,-50,1,-250,1,50,4,50,4,100,1,-100,1,-200,1,-250,1,0,3,50,3,50,4,50,4,100,1,100,2,50,3,50,4,100,1,100,2,0,3,50,4,-50,1,100,2,50,3,50,4,100,1,100,2,50,3,-200,4,100,1,100,1,100,2,100,2,100,2,100,2,100,2,100,2,-100,1,0,3,50,3,50,3,0,3,0,3,0,3,0,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,0,3,0,3,50,4,0,3,50,4,0,3,50,4,50,3,0,3,50,3,-150,1,-200,4,50,3,50,3,100,2,50,3,0,3,0,3,0,3,50,3,0,3,0,3,50,3,50,3,50,3,0,3,50,3,50,3,0,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,50,3,50,3,0,3,0,3,0,3,50,3,0,3,0,3,50,3,50,3,Wetzels
Subj_94,-150,1,100,2,100,1,100,1,-50,1,50,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,0,3,100,2,50,4,50,4,50,4,-200,4,-100,1,50,3,50,3,50,3,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,0,3,50,4,-200,1,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,-200,4,-1150,2,-250,1,100,2,-1150,2,100,2,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,1,100,1,100,1,-250,1,100,1,-50,1,50,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,1,100,1,100,1,0,3,100,2,-1150,2,100,2,100,2,-150,1,0,3,50,4,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,-200,1,100,1,-100,1,-250,1,0,3,50,3,50,4,100,2,100,2,100,2,100,2,100,2,100,1,100,2,100,1,-50,1,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,Wetzels
Subj_95,0,3,50,4,50,4,50,4,50,4,100,2,100,1,-100,1,-1150,2,50,4,-200,4,50,3,0,3,50,4,50,3,50,4,50,3,100,2,-250,1,0,3,50,4,100,2,50,4,0,3,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,50,4,100,2,-200,4,100,1,100,2,50,3,100,2,50,3,100,2,0,3,50,4,100,2,50,4,100,2,50,4,100,2,0,3,50,4,100,2,50,4,100,2,50,4,-1150,2,100,1,0,3,50,4,50,4,100,2,50,4,50,4,50,4,50,4,-200,4,50,3,100,2,50,4,50,4,-200,4,0,3,50,4,50,3,50,4,50,4,0,3,50,4,50,3,50,4,100,2,50,4,50,3,50,4,50,4,0,3,50,4,50,3,50,4,50,3,-200,4,50,4,50,4,50,4,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,4,50,3,50,3,0,3,50,3,0,3,50,3,0,3,0,3,0,3,0,3,0,3,50,3,0,3,50,4,50,4,50,4,100,2,50,3,50,4,50,3,-200,4,50,4,50,4,50,4,-200,4,50,4,50,4,50,3,50,4,50,3,50,4,0,3,50,4,0,3,50,3,50,3,0,3,50,3,0,3,50,3,Wetzels
Subj_96,50,4,-200,4,100,2,-200,1,0,3,-100,1,0,3,50,4,50,4,50,3,50,4,0,3,100,2,50,4,50,3,100,1,0,3,50,4,50,4,100,2,50,3,50,3,50,4,50,4,100,1,50,4,50,3,0,3,100,2,50,4,50,4,0,3,50,4,-150,1,50,3,50,4,50,4,50,3,100,2,0,3,50,4,0,3,100,1,50,4,-200,4,50,3,-250,1,50,4,100,2,0,3,0,3,50,4,50,4,-50,1,50,4,-200,4,50,3,50,3,100,2,50,3,50,4,50,3,100,1,50,4,50,4,0,3,-1150,2,50,4,0,3,50,4,50,4,100,1,50,4,100,2,50,4,50,3,-200,4,-50,1,50,3,50,3,0,3,50,4,50,4,0,3,100,2,50,4,50,4,-150,1,0,3,50,4,50,4,50,4,50,4,50,4,50,4,50,4,-200,4,100,2,50,4,50,4,100,2,50,4,50,4,50,4,0,3,50,4,50,4,100,2,50,4,50,4,-200,4,-1150,2,50,4,100,1,50,4,50,4,50,3,100,1,50,4,100,2,-250,1,50,4,50,4,50,4,100,2,50,4,50,4,50,3,100,1,50,4,50,4,100,2,50,4,-200,4,-200,1,50,3,50,4,50,4,50,4,50,3,100,2,50,4,0,3,100,2,50,4,50,4,0,3,50,4,-100,1,-200,4,Wetzels
Subj_97,100,2,-1150,2,50,3,50,4,100,1,0,3,100,2,50,4,50,3,0,3,50,4,-200,1,100,2,100,2,100,2,100,1,0,3,50,4,50,3,50,4,0,3,100,2,-100,1,100,2,0,3,50,4,100,1,-50,1,100,2,50,3,50,4,50,4,100,2,100,2,-150,1,50,3,50,4,-200,4,50,4,0,3,100,1,50,3,-200,4,0,3,100,1,-250,1,100,2,50,4,50,3,100,2,50,3,50,4,100,1,100,2,0,3,50,4,-200,1,100,2,50,3,-1150,2,-150,1,50,4,0,3,100,2,100,2,50,4,50,3,100,2,0,3,50,4,100,2,-50,1,50,4,50,3,50,4,100,2,50,3,50,4,50,4,50,3,50,4,100,2,-1150,2,-100,1,0,3,-200,4,50,3,0,3,100,2,100,1,50,4,100,2,0,3,100,1,100,2,50,4,50,3,50,4,-250,1,0,3,50,4,0,3,50,4,50,4,-200,4,50,3,100,2,100,1,100,2,0,3,50,4,100,2,0,3,0,3,50,3,50,4,100,1,100,2,50,3,50,4,50,3,50,4,50,4,0,3,100,1,0,3,100,1,50,4,50,3,50,4,100,1,50,4,50,4,50,4,50,3,-150,1,50,4,0,3,50,4,50,4,50,3,50,4,50,4,-100,1,-200,4,0,3,50,4,50,4,50,4,50,4,Wetzels
Subj_98,50,4,0,3,50,4,50,4,50,4,100,1,100,2,-50,1,100,2,100,2,100,2,-1150,2,100,1,100,1,100,2,100,2,100,2,100,2,50,4,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-250,1,100,2,100,2,100,2,50,4,100,2,-1150,2,100,2,0,3,0,3,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,50,4,50,4,50,4,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-200,4,50,4,-200,4,100,2,100,2,-200,1,100,1,100,1,-100,1,-150,1,50,3,0,3,-1150,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,-1150,2,100,2,100,2,100,2,-1150,2,50,4,50,4,50,4,50,3,-250,1,50,4,100,2,100,2,50,4,50,4,100,2,100,2,50,4,50,4,100,2,100,2,100,2,50,4,50,4,50,4,100,2,100,2,100,2,100,2,-200,4,50,4,50,4,100,2,100,2,-1150,2,100,2,100,2,100,2,50,4,100,2,100,2,100,2,50,4,100,2,100,2,50,4,100,2,Wetzels
